family,workflow_size,deadline_factor,sharing,deadline_mode,candidate_count,topology,metric,comparison,difference_direction,total_paired_seeds,analyzed_paired_seeds,hds_mean,pbqs_mean,mean_paired_difference,median_paired_difference,paired_ci95_low,paired_ci95_high,cohen_dz,hds_improvement_pct,primary_test,p_value,wilcoxon_p_value,conditional_on_both_globally_successful,holm_adjusted_p_value_global,holm_adjusted_p_value_within_metric
cybershake,100,2.25,NonSharable,reference,20,small,makespan_s,HDS-PBQS,negative_favors_HDS,50,50,199.39716697390355,206.87404715377986,-7.476880179876293,-6.529870507246599,-9.207848619190672,-5.745911740561913,-1.2275820793594852,3.6142185463787846,paired_t,1.7749844974156475e-11,1.0192735544478637e-11,1,1.8939084587424958e-08,8.164928688111978e-10
cybershake,100,2.25,NonSharable,reference,20,small,network_data_mb,HDS-PBQS,negative_favors_HDS,50,50,499.73554132713826,514.9450999395596,-15.209558612421274,-14.283109780215312,-22.05412303742933,-8.364994187413217,-0.6315242961750681,2.953627214669384,paired_t,4.700507927943526e-05,0.00010381446904439429,1,0.03680497707579781,0.00455949269010522
cybershake,100,2.25,NonSharable,reference,20,small,cpu_utilization,HDS-PBQS,positive_favors_HDS,50,50,0.14565191809284217,0.13575208551151913,0.00989983258132306,0.009191430354999912,0.006716841295767174,0.013082823866878946,0.883917371157625,7.292582315785491,paired_t,9.617892746166937e-08,7.235236054725647e-08,1,8.569542436834697e-05,6.0592724300851386e-06
cybershake,100,2.25,NonSharable,reference,20,small,ram_utilization,HDS-PBQS,positive_favors_HDS,50,50,0.27021126282205843,0.24716023242645557,0.023051030395602794,0.023742559280963707,0.016819775830894602,0.029282284960310986,1.0513180429940576,9.326350832940678,paired_t,1.4150717631077607e-09,7.237197507947712e-10,1,1.3627141078727736e-06,9.056459283889669e-08
cybershake,100,2.25,NonSharable,reference,20,small,scheduler_runtime_s,HDS-PBQS,negative_favors_HDS,50,50,0.025294051759847166,0.016155521402106337,0.009138530357740829,0.009103820530072,0.007774403649531259,0.010502657065950398,1.9038858896993411,-56.5659883719343,paired_t,4.3725409104625474e-18,5.861977570020827e-14,0,6.147792520110342e-15,4.722344183299551e-16
cybershake,100,2.25,Sharable,reference,20,small,global_deadline_success,HDS-PBQS,positive_favors_HDS,50,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,exact_mcnemar,1.0,,0,1.0,1.0
cybershake,100,2.25,Sharable,reference,20,small,sfc_subdeadline_success,HDS-PBQS,positive_favors_HDS,50,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,exact_mcnemar,1.0,,0,1.0,1.0
cybershake,100,2.25,Sharable,reference,20,small,accepted_sfc_ratio,HDS-PBQS,positive_favors_HDS,50,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_t,,,0,,
cybershake,100,2.25,Sharable,reference,20,small,sfc_deadline_miss_rate,HDS-PBQS,negative_favors_HDS,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,paired_t,,,0,,
cybershake,100,2.25,Sharable,reference,20,small,provisioning_cost,HDS-PBQS,negative_favors_HDS,50,50,0.10419999999999999,0.087,0.017200000000000003,0.020000000000000004,0.013108096976184916,0.02129190302381509,1.1945996486419788,-19.77011494252873,paired_t,3.9907117052095206e-11,5.296755819550578e-08,1,4.16231230853353e-08,5.307646567928663e-09
cybershake,100,2.25,Sharable,reference,20,small,makespan_s,HDS-PBQS,negative_favors_HDS,50,50,204.67800213287788,274.66849391414945,-69.99049178127161,-67.30432522075725,-73.85686272996658,-66.12412083257665,-5.144637682928757,25.481805642822597,paired_t,4.017961468528325e-37,1.7763568394002505e-15,1,7.12384568370072e-34,6.951073340554002e-35
cybershake,100,2.25,Sharable,reference,20,small,network_data_mb,HDS-PBQS,negative_favors_HDS,50,50,506.2295042805017,393.8528954291654,112.37660885133636,117.66345153772673,103.51385991860352,121.2393577840692,3.6035184014826362,-28.53263493947,paired_t,6.324964985161362e-30,1.7763568394002505e-15,1,1.0809365159640769e-26,1.0942189424329156e-27
cybershake,100,2.25,Sharable,reference,20,small,cpu_utilization,HDS-PBQS,positive_favors_HDS,50,50,0.1494198572287105,0.20044232851474666,-0.05102247128603616,-0.05083171153005479,-0.05495701168069436,-0.04708793089137796,-3.685417976340874,-25.454938417502166,paired_t,2.2648670279267376e-30,1.7763568394002505e-15,1,3.913690224257403e-27,4.031463309709593e-28
cybershake,100,2.25,Sharable,reference,20,small,ram_utilization,HDS-PBQS,positive_favors_HDS,50,50,0.2797015450904642,0.36368429632881294,-0.08398275123834872,-0.08563075428128347,-0.09088686310433475,-0.0770786393723627,-3.4570172501702507,-23.092212692741224,paired_t,4.179486819296503e-29,1.7763568394002505e-15,1,7.109307079623351e-26,7.439486538347775e-27
cybershake,100,2.25,Sharable,reference,20,small,scheduler_runtime_s,HDS-PBQS,negative_favors_HDS,50,50,0.036270685822455524,0.01795046543949861,0.018320220382956914,0.015559377505269352,0.014759038476784295,0.021881402289129534,1.4620283832737062,-102.05986270776404,paired_t,6.598427697978092e-14,8.881784197001252e-15,0,7.832333677499995e-11,3.893072341807074e-12
cybershake,100,2.5,NonSharable,reference,20,small,global_deadline_success,HDS-PBQS,positive_favors_HDS,50,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,exact_mcnemar,1.0,,0,1.0,1.0
cybershake,100,2.5,NonSharable,reference,20,small,sfc_subdeadline_success,HDS-PBQS,positive_favors_HDS,50,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,exact_mcnemar,1.0,,0,1.0,1.0
cybershake,100,2.5,NonSharable,reference,20,small,accepted_sfc_ratio,HDS-PBQS,positive_favors_HDS,50,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_t,,,0,,
cybershake,100,2.5,NonSharable,reference,20,small,sfc_deadline_miss_rate,HDS-PBQS,negative_favors_HDS,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,paired_t,,,0,,
cybershake,100,2.5,NonSharable,reference,20,small,provisioning_cost,HDS-PBQS,negative_favors_HDS,50,50,0.10719999999999999,0.12180000000000002,-0.014600000000000004,-0.015,-0.018481877594151003,-0.010718122405849002,-1.0688832889758177,11.986863711001666,paired_t,9.105471027669574e-10,5.678573175381582e-08,1,8.977994433282201e-07,9.83390870988314e-08
cybershake,100,2.5,NonSharable,reference,20,small,makespan_s,HDS-PBQS,negative_favors_HDS,50,50,199.39716697390355,206.87404715377986,-7.476880179876293,-6.529870507246599,-9.207848619190672,-5.745911740561913,-1.2275820793594852,3.6142185463787846,paired_t,1.7749844974156475e-11,1.0192735544478637e-11,1,1.8939084587424958e-08,8.164928688111978e-10
cybershake,100,2.5,NonSharable,reference,20,small,network_data_mb,HDS-PBQS,negative_favors_HDS,50,50,499.73554132713826,514.9450999395596,-15.209558612421274,-14.283109780215312,-22.05412303742933,-8.364994187413217,-0.6315242961750681,2.953627214669384,paired_t,4.700507927943526e-05,0.00010381446904439429,1,0.03680497707579781,0.00455949269010522
cybershake,100,2.5,NonSharable,reference,20,small,cpu_utilization,HDS-PBQS,positive_favors_HDS,50,50,0.14565191809284217,0.13575208551151913,0.009899832581323056,0.009191430354999912,0.006716841295767171,0.013082823866878942,0.8839173711576246,7.292582315785491,paired_t,9.617892746167032e-08,7.235236054725647e-08,1,8.569542436834697e-05,6.0592724300851386e-06
cybershake,100,2.5,NonSharable,reference,20,small,ram_utilization,HDS-PBQS,positive_favors_HDS,50,50,0.27021126282205843,0.24716023242645557,0.023051030395602794,0.023742559280963707,0.016819775830894602,0.029282284960310986,1.0513180429940576,9.326350832940678,paired_t,1.4150717631077607e-09,7.237197507947712e-10,1,1.3627141078727736e-06,9.056459283889669e-08
cybershake,100,2.5,NonSharable,reference,20,small,scheduler_runtime_s,HDS-PBQS,negative_favors_HDS,50,50,0.027278699441085297,0.01653697682020715,0.010741722620878143,0.0102563230138912,0.00901327428349836,0.012470170958257925,1.7661874673608784,-64.95578204930682,paired_t,7.667576773587706e-17,5.329070518200751e-15,0,9.944847075343255e-14,6.3640887220777956e-15
cybershake,100,2.5,Sharable,reference,20,small,global_deadline_success,HDS-PBQS,positive_favors_HDS,50,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,exact_mcnemar,1.0,,0,1.0,1.0
cybershake,100,2.5,Sharable,reference,20,small,sfc_subdeadline_success,HDS-PBQS,positive_favors_HDS,50,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,exact_mcnemar,1.0,,0,1.0,1.0
cybershake,100,2.5,Sharable,reference,20,small,accepted_sfc_ratio,HDS-PBQS,positive_favors_HDS,50,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_t,,,0,,
cybershake,100,2.5,Sharable,reference,20,small,sfc_deadline_miss_rate,HDS-PBQS,negative_favors_HDS,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,paired_t,,,0,,
cybershake,100,2.5,Sharable,reference,20,small,provisioning_cost,HDS-PBQS,negative_favors_HDS,50,50,0.10419999999999999,0.087,0.017200000000000003,0.020000000000000004,0.013108096976184916,0.02129190302381509,1.1945996486419788,-19.77011494252873,paired_t,3.9907117052095206e-11,5.296755819550578e-08,1,4.16231230853353e-08,5.307646567928663e-09
cybershake,100,2.5,Sharable,reference,20,small,makespan_s,HDS-PBQS,negative_favors_HDS,50,50,204.67800213287788,274.66849391414945,-69.99049178127161,-67.30432522075725,-73.85686272996658,-66.12412083257665,-5.144637682928757,25.481805642822597,paired_t,4.017961468528325e-37,1.7763568394002505e-15,1,7.12384568370072e-34,6.951073340554002e-35
cybershake,100,2.5,Sharable,reference,20,small,network_data_mb,HDS-PBQS,negative_favors_HDS,50,50,506.2295042805017,393.8528954291654,112.37660885133636,117.66345153772673,103.51385991860352,121.2393577840692,3.6035184014826362,-28.53263493947,paired_t,6.324964985161362e-30,1.7763568394002505e-15,1,1.0809365159640769e-26,1.0942189424329156e-27
cybershake,100,2.5,Sharable,reference,20,small,cpu_utilization,HDS-PBQS,positive_favors_HDS,50,50,0.1494198572287105,0.20044232851474666,-0.05102247128603616,-0.05083171153005479,-0.05495701168069436,-0.04708793089137796,-3.685417976340874,-25.454938417502166,paired_t,2.2648670279267376e-30,1.7763568394002505e-15,1,3.913690224257403e-27,4.031463309709593e-28
cybershake,100,2.5,Sharable,reference,20,small,ram_utilization,HDS-PBQS,positive_favors_HDS,50,50,0.2797015450904642,0.36368429632881294,-0.08398275123834872,-0.08563075428128347,-0.09088686310433475,-0.0770786393723627,-3.4570172501702507,-23.092212692741224,paired_t,4.179486819296503e-29,1.7763568394002505e-15,1,7.109307079623351e-26,7.439486538347775e-27
cybershake,100,2.5,Sharable,reference,20,small,scheduler_runtime_s,HDS-PBQS,negative_favors_HDS,50,50,0.037796550459315716,0.01883868905824779,0.018957861401067918,0.017909847500050098,0.015365058289403094,0.022550664512732743,1.4995991791520147,-100.63259360803538,paired_t,2.7737794001155937e-14,2.022026990289305e-11,0,3.3063450449377876e-11,1.7197432280716681e-12
cybershake,100,2.75,NonSharable,reference,20,small,global_deadline_success,HDS-PBQS,positive_favors_HDS,50,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,exact_mcnemar,1.0,,0,1.0,1.0
cybershake,100,2.75,NonSharable,reference,20,small,sfc_subdeadline_success,HDS-PBQS,positive_favors_HDS,50,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,exact_mcnemar,1.0,,0,1.0,1.0
cybershake,100,2.75,NonSharable,reference,20,small,accepted_sfc_ratio,HDS-PBQS,positive_favors_HDS,50,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_t,,,0,,
cybershake,100,2.75,NonSharable,reference,20,small,sfc_deadline_miss_rate,HDS-PBQS,negative_favors_HDS,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,paired_t,,,0,,
cybershake,100,2.75,NonSharable,reference,20,small,provisioning_cost,HDS-PBQS,negative_favors_HDS,50,50,0.10719999999999999,0.12180000000000002,-0.014600000000000004,-0.015,-0.018481877594151003,-0.010718122405849002,-1.0688832889758177,11.986863711001666,paired_t,9.105471027669574e-10,5.678573175381582e-08,1,8.977994433282201e-07,9.83390870988314e-08
cybershake,100,2.75,NonSharable,reference,20,small,makespan_s,HDS-PBQS,negative_favors_HDS,50,50,199.39716697390355,206.87404715377986,-7.476880179876293,-6.529870507246599,-9.207848619190672,-5.745911740561913,-1.2275820793594852,3.6142185463787846,paired_t,1.7749844974156475e-11,1.0192735544478637e-11,1,1.8939084587424958e-08,8.164928688111978e-10
cybershake,100,2.75,NonSharable,reference,20,small,network_data_mb,HDS-PBQS,negative_favors_HDS,50,50,499.73554132713826,514.9450999395596,-15.209558612421274,-14.283109780215312,-22.05412303742933,-8.364994187413217,-0.6315242961750681,2.953627214669384,paired_t,4.700507927943526e-05,0.00010381446904439429,1,0.03680497707579781,0.00455949269010522
cybershake,100,2.75,NonSharable,reference,20,small,cpu_utilization,HDS-PBQS,positive_favors_HDS,50,50,0.14565191809284217,0.13575208551151913,0.009899832581323056,0.009191430354999912,0.006716841295767171,0.013082823866878942,0.8839173711576246,7.292582315785491,paired_t,9.617892746167032e-08,7.235236054725647e-08,1,8.569542436834697e-05,6.0592724300851386e-06
cybershake,100,2.75,NonSharable,reference,20,small,ram_utilization,HDS-PBQS,positive_favors_HDS,50,50,0.27021126282205843,0.24716023242645557,0.023051030395602794,0.023742559280963707,0.016819775830894602,0.029282284960310986,1.0513180429940576,9.326350832940678,paired_t,1.4150717631077607e-09,7.237197507947712e-10,1,1.3627141078727736e-06,9.056459283889669e-08
cybershake,100,2.75,NonSharable,reference,20,small,scheduler_runtime_s,HDS-PBQS,negative_favors_HDS,50,50,0.026556752199248832,0.01628705102128147,0.010269701177967359,0.01003877750918035,0.008800238329902023,0.011739164026032695,1.986179361731878,-63.05439311603102,paired_t,8.356020463336424e-19,1.2434497875801753e-14,0,1.1890617119327732e-15,1.0293309338980021e-16
cybershake,100,2.75,Sharable,reference,20,small,global_deadline_success,HDS-PBQS,positive_favors_HDS,50,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,exact_mcnemar,1.0,,0,1.0,1.0
cybershake,100,2.75,Sharable,reference,20,small,sfc_subdeadline_success,HDS-PBQS,positive_favors_HDS,50,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,exact_mcnemar,1.0,,0,1.0,1.0
cybershake,100,2.75,Sharable,reference,20,small,accepted_sfc_ratio,HDS-PBQS,positive_favors_HDS,50,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_t,,,0,,
cybershake,100,2.75,Sharable,reference,20,small,sfc_deadline_miss_rate,HDS-PBQS,negative_favors_HDS,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,paired_t,,,0,,
cybershake,100,2.75,Sharable,reference,20,small,provisioning_cost,HDS-PBQS,negative_favors_HDS,50,50,0.10419999999999999,0.087,0.017200000000000003,0.020000000000000004,0.013108096976184916,0.02129190302381509,1.1945996486419788,-19.77011494252873,paired_t,3.9907117052095206e-11,5.296755819550578e-08,1,4.16231230853353e-08,5.307646567928663e-09
cybershake,100,2.75,Sharable,reference,20,small,makespan_s,HDS-PBQS,negative_favors_HDS,50,50,204.67800213287788,274.66849391414945,-69.99049178127161,-67.30432522075725,-73.85686272996658,-66.12412083257665,-5.144637682928757,25.481805642822597,paired_t,4.017961468528325e-37,1.7763568394002505e-15,1,7.12384568370072e-34,6.951073340554002e-35
cybershake,100,2.75,Sharable,reference,20,small,network_data_mb,HDS-PBQS,negative_favors_HDS,50,50,506.2295042805017,393.8528954291654,112.37660885133636,117.66345153772673,103.51385991860352,121.2393577840692,3.6035184014826362,-28.53263493947,paired_t,6.324964985161362e-30,1.7763568394002505e-15,1,1.0809365159640769e-26,1.0942189424329156e-27
cybershake,100,2.75,Sharable,reference,20,small,cpu_utilization,HDS-PBQS,positive_favors_HDS,50,50,0.1494198572287105,0.20044232851474666,-0.05102247128603616,-0.05083171153005479,-0.05495701168069436,-0.04708793089137796,-3.685417976340874,-25.454938417502166,paired_t,2.2648670279267376e-30,1.7763568394002505e-15,1,3.913690224257403e-27,4.031463309709593e-28
cybershake,100,2.75,Sharable,reference,20,small,ram_utilization,HDS-PBQS,positive_favors_HDS,50,50,0.2797015450904642,0.36368429632881294,-0.08398275123834872,-0.08563075428128347,-0.09088686310433475,-0.0770786393723627,-3.4570172501702507,-23.092212692741224,paired_t,4.179486819296503e-29,1.7763568394002505e-15,1,7.109307079623351e-26,7.439486538347775e-27
cybershake,100,2.75,Sharable,reference,20,small,scheduler_runtime_s,HDS-PBQS,negative_favors_HDS,50,50,0.037514345462623125,0.01783768221954228,0.019676663243080848,0.017725702491588897,0.016476746094842783,0.022876580391318912,1.7475595652253293,-110.3095290122606,paired_t,1.1401736670136364e-16,5.329070518200751e-15,0,1.4571419464434273e-13,9.121389336109091e-15
cybershake,100,3.0,NonSharable,reference,20,small,global_deadline_success,HDS-PBQS,positive_favors_HDS,50,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,exact_mcnemar,1.0,,0,1.0,1.0
cybershake,100,3.0,NonSharable,reference,20,small,sfc_subdeadline_success,HDS-PBQS,positive_favors_HDS,50,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,exact_mcnemar,1.0,,0,1.0,1.0
cybershake,100,3.0,NonSharable,reference,20,small,accepted_sfc_ratio,HDS-PBQS,positive_favors_HDS,50,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_t,,,0,,
cybershake,100,3.0,NonSharable,reference,20,small,sfc_deadline_miss_rate,HDS-PBQS,negative_favors_HDS,50,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,paired_t,,,0,,
cybershake,100,3.0,NonSharable,reference,20,small,provisioning_cost,HDS-PBQS,negative_favors_HDS,50,50,0.10719999999999999,0.12180000000000002,-0.014600000000000004,-0.015,-0.018481877594151003,-0.010718122405849002,-1.0688832889758177,11.986863711001666,paired_t,9.105471027669574e-10,5.678573175381582e-08,1,8.977994433282201e-07,9.83390870988314e-08
cybershake,100,3.0,NonSharable,reference,20,small,makespan_s,HDS-PBQS,negative_favors_HDS,50,50,199.39716697390355,206.87404715377986,-7.476880179876293,-6.529870507246599,-9.207848619190672,-5.745911740561913,-1.2275820793594852,3.6142185463787846,paired_t,1.7749844974156475e-11,1.0192735544478637e-11,1,1.8939084587424958e-08,8.164928688111978e-10
cybershake,100,3.0,NonSharable,reference,20,small,network_data_mb,HDS-PBQS,negative_favors_HDS,50,50,499.73554132713826,514.9450999395596,-15.209558612421274,-14.283109780215312,-22.05412303742933,-8.364994187413217,-0.6315242961750681,2.953627214669384,paired_t,4.700507927943526e-05,0.00010381446904439429,1,0.03680497707579781,0.00455949269010522
cybershake,100,3.0,NonSharable,reference,20,small,cpu_utilization,HDS-PBQS,positive_favors_HDS,50,50,0.14565191809284217,0.13575208551151913,0.009899832581323056,0.009191430354999912,0.006716841295767171,0.013082823866878942,0.8839173711576246,7.292582315785491,paired_t,9.617892746167032e-08,7.235236054725647e-08,1,8.569542436834697e-05,6.0592724300851386e-06
cybershake,100,3.0,NonSharable,reference,20,small,ram_utilization,HDS-PBQS,positive_favors_HDS,50,50,0.27021126282205843,0.24716023242645557,0.023051030395602794,0.023742559280963707,0.016819775830894602,0.029282284960310986,1.0513180429940576,9.326350832940678,paired_t,1.4150717631077607e-09,7.237197507947712e-10,1,1.3627141078727736e-06,9.056459283889669e-08
cybershake,100,3.0,NonSharable,reference,20,small,scheduler_runtime_s,HDS-PBQS,negative_favors_HDS,50,50,0.02596641295844161,0.016117785759415665,0.009848627199025937,0.00951485150289955,0.008484700261244644,0.01121255413680723,2.052125230011186,-61.10409547584777,paired_t,2.285801569758835e-19,3.552713678800501e-15,0,3.3349844902781406e-16,3.0172580720816626e-17
cybershake,100,3.0,Sharable,reference,20,small,global_deadline_success,HDS-PBQS,positive_favors_HDS,50,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,exact_mcnemar,1.0,,0,1.0,1.0
cybershake,100,3.0,Sharable,reference,20,small,sfc_subdeadline_success,HDS-PBQS,positive_favors_HDS,50,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,exact_mcnemar,1.0,,0,1.0,1.0
cybershake,100,3.0,Sharable,reference,20,small,accepted_sfc_ratio,HDS-PBQS,positive_favors_HDS,50,50,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,paired_t,,,0,,
